# General
C2
1844591968819309568
# ACCELEROMETER
78
210768000404801;-0.258;4.491;8.322
210768060404801;-0.545;4.625;8.763
210768120404800;-0.287;4.405;8.696
210768180404801;0.775;3.926;9.136
210768240404801;0.249;4.051;9.107
210768300404801;-0.296;4.395;8.686
210768360404801;-0.632;4.424;9.021
210768420404801;-0.335;4.252;8.849
210768480404800;-0.019;4.204;8.954
210768540404800;-0.43;4.233;8.983
210768600404801;-0.354;4.194;8.791
210768660404801;-0.277;4.175;8.925
210768720404801;-0.325;4.146;8.743
210768780404800;-0.287;4.166;8.916
210768840404802;-0.287;4.079;8.983
210768900404801;-0.268;4.166;8.763
210768960404800;-0.239;4.137;9.194
210769020404800;-0.249;4.079;8.83
210769080404800;-0.392;4.127;9.031
210769140404800;-0.296;4.099;9.002
210769200404801;-0.258;4.089;8.839
210769260404801;-0.306;4.07;8.82
210769320404801;-0.354;4.07;9.127
210769380404800;-0.325;4.07;8.82
210769440404801;-0.363;4.07;9.28
210769500404801;-0.498;4.07;8.973
210769560404800;-0.296;4.194;8.945
210769620404802;-0.076;4.175;8.925
210769680404802;-0.134;4.137;9.04
210769740404802;-0.143;4.175;8.466
210769800404802;-0.201;4.252;9.155
210769860404802;-0.21;4.127;8.878
210769920404801;-0.239;4.242;8.992
210769980404800;-0.153;4.166;8.763
210770040404802;-0.21;4.233;8.983
210770100404800;-0.181;4.204;8.648
210770160404800;-1.733;4.529;8.667
210770220404800;-10.257;8.945;10.937
210770280404800;-0.938;2.681;-1.915
210770340404800;18.436;-14.279;13.302
210770400404800;17.765;-19.614;18.081
210770460404800;-19.614;18.206;-7.077
210770520404800;-15.869;6.953;-3.313
210770580404800;19.604;-19.614;15.783
210770640404800;-13.149;-5.861;10.994
210770700404800;-19.614;19.604;-13.34
210770760404801;17.928;-19.604;16.558
210770820404801;9.308;-18.081;10.726
210770880404801;-19.614;19.604;-7.211
210770940404800;-0.134;-3.217;9.96
210771000404802;15.227;-9.921;13.522
210771060404800;-6.493;4.07;11.732
210771120404802;-7.336;8.274;5.822
210771180404800;-1.426;3.562;8.466
210771240404800;0.019;2.748;10.563
210771300404800;1.369;2.442;10.716
210771360404800;1.618;3.715;7.7
210771420404800;-0.517;4.118;9.174
210771480404800;-1.168;3.486;9.155
210771540404801;-2.557;3.763;9.127
210771600404801;-0.909;3.055;10.563
210771660404802;-0.268;3.754;8.657
210771720404802;-1.446;4.089;9.146
210771780404802;-1.915;4.549;9.299
210771840404801;-1.618;6.397;7.47
210771900404802;-1.714;4.175;7.24
210771960404801;-0.22;4.654;9.251
210772020404801;0.373;4.75;8.121
210772080404800;0.469;5.449;8.82
210772140404801;0.306;5.545;7.23
210772200404802;0.105;5.047;9.031
210772260404801;-0.44;5.162;8.992
210772320404802;0.469;4.893;9.337
210772380404801;0.373;5.372;7.058
210772440404801;0.306;5.315;8.686
210772500404801;0.363;5.056;8.427
210772560404800;0.095;4.96;9.711
210772620404801;0.66;4.96;8.638
# GYRO
26
210768120404800;-0.2744471;-0.4547029;0.18505196
210768300404801;0.087263525;0.1638689;-0.117372766
210768480404800;-0.09352518;-0.079269916;0.0051958435
210768660404801;-0.027444711;-0.08979483;0.03530509
210768840404802;0.0067945644;-0.1025846;0.030642154
210769020404800;-0.04756195;-0.055955235;-0.004662936
210769200404801;-0.014788169;-0.0876632;0.0019984012
210769380404800;-0.060751397;-0.12057021;0.033306688
210769560404800;0.039568346;-0.15121236;0.08619771
210769740404802;-0.037969623;-0.069810815;0.0094591
210769920404801;0.0025313082;-0.12683187;0.014788169
210770100404800;-0.0057287505;-0.10365041;-0.03117506
210770280404800;-2.5337064;-0.7668532;5.9661603
210770460404800;1.8304024;0.56794566;-0.7873701
210770640404800;4.357847;3.1488142;-5.861977
210770820404801;3.6332266;4.0267787;-6.9980016
210771000404802;1.1465495;2.064615;-1.7880362
210771180404800;0.108846255;0.34585664;0.42459366
210771360404800;0.09778844;-0.117372766;-0.6081801
210771540404801;0.16013856;1.7769784;1.027045
210771720404802;0.64721555;-1.5337064;-1.3162804
210771900404802;-0.3061551;0.06554756;-0.15334399
210772080404800;0.20303757;-0.27924326;0.08246736
210772260404801;-0.021582734;-0.17026378;0.061817214
210772440404801;-0.029576339;-0.21143086;0.06288303
210772620404801;0.2390088;-0.17652544;0.007860378
