# General
TouchPad
614657350807622656
# ACCELEROMETER
112
2098091011000;-9.698776;-1.3337044;3.3931007
2098166452000;-9.345737;-1.3238977;3.697107
2098231192000;-9.179024;-0.5393657;4.511059
2098301276000;-9.041731;-0.1569064;3.4323275
2098371342000;-9.45361;-0.2157463;3.4029074
2098441050000;-9.4241905;0.12748645;4.756225
2098511061000;-9.404577;-1.1964113;4.4326057
2098582317000;-9.7183895;-0.93163174;3.216581
2098651026000;-9.63013;-0.6668522;2.098623
2098721014000;-9.463417;-1.9417167;6.4723887
2098792203000;-9.54187;-1.7259704;0.69627213
2098861228000;-9.7183895;-1.4513842;1.1375713
2098931199000;-9.110377;-1.8338435;-0.5295591
2099001191000;-8.914245;-0.951245;9.767424
2099071580000;-6.7273617;5.6388235;20.074211
2099141058000;-6.080123;3.5794272;4.4326057
2099211207000;9.443804;0.30400613;-20.005566
2099281149000;1.0787314;-2.7850885;-20.005566
2099351206000;-4.0501466;11.6110735;20.074211
2099421748000;9.306511;3.2263877;-20.005566
2099491221000;11.110934;-4.2658925;-20.005566
2099565746000;-7.247114;9.65955;20.074211
2099634934000;1.2062179;3.049868;-16.475172
2099701241000;5.491724;-5.5309505;-20.005566
2099771239000;17.367577;5.7859235;20.074211
2099841210000;-3.4029074;12.248506;-2.8047018
2099911267000;16.592852;-3.5990405;-20.005566
2099981210000;16.024065;-0.88259846;20.074211
2100051136000;-11.022675;8.247393;16.955698
2100121259000;-10.659828;-1.735777;-6.0408964
2100191241000;-7.1588545;-3.0400615;1.4906107
2100261270000;-9.698776;-1.3631244;2.1770763
2100331194000;-9.375157;0.6864655;4.0991797
2100401226000;-8.816178;0.12748645;8.806372
2100471243000;-9.89491;-0.61781895;4.8935184
2100541151000;-9.95375;-0.44129923;2.912575
2100611215000;-9.071151;-0.12748645;4.7169986
2100681346000;-8.973084;-0.2157463;4.5404787
2100751024000;-8.806372;0.00980665;2.353596
2100821203000;-9.335931;-1.2160245;1.6965504
2100891227000;-9.120184;-0.92182505;4.4129925
2100964052000;-9.669356;-0.26477954;2.5987623
2101031259000;-9.65955;-0.70607877;2.4712758
2101101193000;-9.267284;-1.0787314;3.3440676
2101171241000;-9.502644;-0.6668522;3.9618864
2101241154000;-9.355544;-0.8041453;5.933023
2101311189000;-7.63938;-0.42168593;16.661497
2101381019000;-5.491724;4.962165;-20.005566
2101451070000;6.3743224;-1.3533176;20.074211
2101521316000;-14.798235;-4.7169986;-18.671862
2101595220000;-8.571012;-5.344624;-3.0694814
2101662639000;-8.571012;-3.0204482;5.491724
2101732325000;-9.218251;2.2064962;14.553068
2101801172000;-8.365072;-0.61781895;-1.735777
2101871247000;-1.5690639;-0.46091253;-14.298096
2101942271000;-0.18632634;2.1966896;-20.005566
2102011356000;-6.746975;6.0703163;20.074211
2102082346000;-4.177633;1.4611908;-8.286619
2102155048000;-2.608569;-2.8145084;-20.005566
2102221305000;-6.3154826;-20.005566;20.074211
2102291333000;-17.50487;-20.005566;6.0605097
